[Input ID],Gene_desc,unique,Intensity L 1,Intensity H 1,Intensity L 2,Intensity H 2,Intensity L 3,Intensity H 3,Score,logScore,logInt,[SignalP Peptide],[# TM Domains],Gene_id_all,Gene_desc_all,Intensity HL 1,Intensity HL 2,Intensity HL 3,logratio_mean,pvalues,statistics,log_pvalues,padj
Tb927.10.2110,elongation factor 1-alpha,30,285550000,315990000,528290000,594710000,374880000,391000000,167.93,2.2251282879820873,9.396269107674458,0,0.0,Tb927.10.2110;Tb927.10.2100;Tb927.10.2090;Tb11.v5.1046,"elongation factor 1-alpha; elongation factor 1-alpha; elongation factor 1-alpha; elongation factor 1-alpha, putative",0.14613551817935772,0.17085623333900776,0.06073974821894159,0.12591049991243566,0.019527319099467803,3.774561366508195,1.7093573767954662,1.0
Tb927.3.4330,Paraflagellar rod protein 1-5,49,27435000,27162000,64358000,61602000,69385000,60778000,323.31,2.509619137576773,8.492369208227911,0,0.0,Tb927.3.4330;Tb927.3.4320;Tb927.3.4310;Tb927.3.4300;Tb927.3.4290;Tb11.v5.1055,"Paraflagellar rod protein 1-5; Paraflagellar rod protein 1-4; Paraflagellar rod protein 1-3; Paraflagellar rod protein 1-2; Paraflagellar rod protein 1-1; 73 kDa paraflagellar rod protein, putative",-0.014427863388239408,-0.06314230241708643,-0.19107460601625056,-0.0895482572738588,0.1643523077613959,-1.7000136733592928,0.7842241933712026,1.0
Tb927.10.12040,"mitogen-activated protein kinase 11, putative",3,53199,81202,336430,251980,278450,249010,21.691,1.3362795743503302,6.097014231178033,0,0.0,Tb927.10.12040;Tb11.v5.1057,"mitogen-activated protein kinase 11, putative; protein kinase, putative",0.6101161341897026,-0.41699712917350573,-0.1612146119451071,0.01063479769036324,0.9741687988720801,0.0344501167181181,0.011365784325615066,1.0
Tb927.11.3600,"40S ribosomal protein S4, putative",18,12441000,13172000,11241000,11444000,14177000,14345000,73.793,1.868015166625768,7.885474302829158,0,0.0,Tb927.11.3600;Tb927.11.3590;Tb11.v5.1059,"40S ribosomal protein S4, putative; 40S ribosomal protein S4, putative; 40S ribosomal protein S4, putative",0.08237196396822996,0.025821019272913373,0.016995692441996144,0.041729558561046494,0.11125328297385262,2.0375483823522678,0.9536871645592413,1.0
Tb427.BES40.22,476,40,881320000,879830000,1687900000,1683800000,1030900000,950280000,323.31,2.509619137576773,9.852119965592937,1,0.0,Tb427.BES40.22,476,-0.002441150525292062,-0.0035086470226336286,-0.11747982300993459,-0.041143206852620094,0.3417420603536273,-1.077906463106203,0.4663015665470099,1.0
Tb927.1.1020,leucine-rich repeat-containing protein,1,14589,10843,42391,35167,10843,15659,1.6696,0.2226124360573976,4.889626601332881,0,0.0,Tb927.1.1020,leucine-rich repeat-containing protein,-0.42811702611268126,-0.26953573197649766,0.5302281122695504,-0.055808215273209526,0.8598986521463284,-0.18817723999919184,0.06555273178817467,1.0
Tb927.1.1060,"Cell cycle checkpoint protein RAD1-like, putative",4,92547,91512,14845,51589,48313,64854,10.327,1.013974177020916,5.542588927185314,1,0.0,Tb927.1.1060,"Cell cycle checkpoint protein RAD1-like, putative",-0.016225287608925127,1.7970863882692674,0.42478411849225345,0.7352150730508652,0.24935527889601894,1.3465836319588969,0.6031814332561493,1.0
Tb927.1.1080,"TFIIH basal transcription factor subunit, putative",2,35734,32246,14845,13488,91788,74012,24.721,1.3930660346084396,5.3688073542972985,0,0.0,Tb927.1.1080,"TFIIH basal transcription factor subunit, putative",-0.1481772051448817,-0.13830065193193558,-0.31054635140313275,-0.19900806949331665,0.023506446271877784,-3.5637721775863196,1.6288130229878417,1.0
Tb927.1.120,"retrotransposon hot spot protein 4 (RHS4), putative",6,8685300,8086100,8380800,7289400,608330,500770,121.1,2.0831441431430524,7.525705469006045,0,0.0,Tb927.1.120,"retrotransposon hot spot protein 4 (RHS4), putative",-0.10313163671358765,-0.20128789546821943,-0.2807060167020033,-0.19504184962793678,0.019139641414613995,-3.7978134920996296,1.7180662030854688,1.0
Tb927.1.1340,"Quinonprotein alcohol dehydrogenase-like protein, putative",2,278060,303770,61383,64828,110160,100570,1.9351,0.28670341293426926,5.963206806018889,0,0.0,Tb927.1.1340,"Quinonprotein alcohol dehydrogenase-like protein, putative",0.12758317547468703,0.07877790817706283,-0.1314004507533786,0.024986877632790422,0.7688716620767783,0.3144871150083346,0.11414614537841582,1.0
Tb927.1.1380,"serine/threonine protein phosphatase 2A regulatory subunit, putative",8,1039300,1085200,848170,548990,310450,379540,37.843,1.5779855577456476,6.624447117014401,0,0.0,Tb927.1.1380;Tb11.v5.0390,"serine/threonine protein phosphatase 2A regulatory subunit, putative; serine/threonine protein phosphatase 2A regulatory subunit, putative",0.062348796045724186,-0.6275735849339453,0.2898910086492856,-0.09177792674631186,0.7560457266192135,-0.3327299923401865,0.12145193701487154,1.0
Tb927.1.1400,"Overproducer of inositol protein 10 homolog, putative",2,146110,125440,58179,81375,99590,140580,6.1445,0.7884865485608396,5.813767741734649,0,1.0,Tb927.1.1400,"Overproducer of inositol protein 10 homolog, putative",-0.22005745729020373,0.48408713914908746,0.49731856880055403,0.2537827502198126,0.3444759637298641,1.0710352218839752,0.46284107617629255,1.0
Tb927.1.1500,"conserved protein, unknown function",10,255270,306880,180110,235210,442610,498350,31.419,1.4971923582535036,6.282939165754773,0,0.0,Tb927.1.1500,"conserved protein, unknown function",0.2656506270670363,0.3850711137032503,0.1711232817708505,0.2739483408470457,0.01146087430342172,4.42561594718324,1.9407822505476764,1.0
Tb927.1.1530,"STE group serine/threonine-protein kinase, putative",11,1056400,521740,231490,125330,325110,172960,31.434,1.49739964883159,6.386142108930819,0,0.0,Tb927.1.1530;Tb11.v5.0534,"STE group serine/threonine-protein kinase, putative; protein kinase, putative",-1.017753257463769,-0.8852180815767152,-0.9104895041227622,-0.9378202810544155,2.0869455832667967e-05,-23.08375824894451,4.68048887493793,0.039985877375391825
Tb927.1.1580,"electron transport protein SCO1/2, putative",1,58011,46689,14845,13488,10843,15659,2.4832,0.3950116995780944,5.019946681678842,0,0.0,Tb927.1.1580,"electron transport protein SCO1/2, putative",-0.3132438000688144,-0.13830065193193558,0.5302281122695504,0.026227886756266788,0.9236282548308192,0.10204979894884388,0.03450278999325518,1.0
Tb927.1.1670,ARM-like helical domain-containing protein,11,1376800,1255100,918300,826960,10843,15659,29.694000000000003,1.4726687041948,6.641186468694926,0,0.0,Tb927.1.1670;Tb11.v5.0887,"ARM-like helical domain-containing protein; hypothetical protein, conserved",-0.1335166871142246,-0.15114799756469124,0.5302281122695504,0.08185447586354484,0.7335754015815737,0.3650231964428526,0.1345552399559412,1.0
Tb927.1.1730,"Polyadenylation mediator complex protein PAMC1, putative",1,14589,10843,45682,49164,10843,15659,1.5329,0.18551382421853854,4.977019019836609,0,0.0,Tb927.1.1730,"Polyadenylation mediator complex protein PAMC1, putative",-0.42811702611268126,0.10597648405198883,0.5302281122695504,0.06936252340295264,0.8147754007239465,0.2501754908396789,0.08896209146755342,1.0
Tb927.1.220,"retrotransposon hot spot protein 1 (RHS1), putative",2,160380,149020,126860,83823,10843,15659,6.2718,0.7973922007794946,5.7160785034834065,0,0.0,Tb927.1.220;Tb927.1.180;Tb927.2.370,"retrotransposon hot spot protein 1 (RHS1), putative; retrotransposon hot spot protein 1 (RHS1), putative; retrotransposon hot spot protein 1 (RHS1), putative",-0.10598827538179352,-0.5978191861559454,0.5302281122695504,-0.05785978308939621,0.8679641420883,-0.17719746410452536,0.061498216315280366,1.0
Tb927.1.1820,hypothetical PIN domain-containing protein,2,14589,10843,53820,13488,68384,41052,1.8519999999999999,0.2676409823459155,5.212879792163402,0,0.0,Tb927.1.1820,hypothetical PIN domain-containing protein,-0.42811702611268126,-1.9964659495856976,-0.7362063031707552,-1.0535964262897115,0.09305301697089906,-2.1961335663395274,1.031269541581331,1.0
Tb927.1.1930,"phosphatidylinositol 3-kinase, putative",3,288870,301070,14845,13488,33628,30219,1.9812,0.29692831931041846,5.815431630801565,0,0.0,Tb927.1.1930,"phosphatidylinositol 3-kinase, putative",0.059678574898392144,-0.13830065193193558,-0.15420705824418002,-0.07760971175924115,0.3223637477049631,-1.1280883068919754,0.4916538038921782,1.0
Tb927.1.1980,"protein transport protein YIF1, putative",1,14589,10843,65161,101760,63122,76573,3.2188,0.5076939926549171,5.486600479306201,0,5.0,Tb927.1.1980,"protein transport protein YIF1, putative",-0.42811702611268126,0.6430899261208604,0.2786928633586916,0.16455525445562355,0.6284121074624789,0.5233067457707418,0.2017554561058233,1.0
Tb927.1.2120,Calpain-like protein CALP1.3,3,36848,49514,284000,228910,10843,15659,4.2845,0.6319001471668083,5.777622537064799,0,0.0,Tb927.1.2120,Calpain-like protein CALP1.3,0.42625018621887434,-0.31111044090677487,0.5302281122695504,0.21512261919388329,0.4621823293926809,0.8123258221364469,0.3351866629113304,1.0
Tb927.1.2190,"Raptor N-terminal CASPase like domain containing protein, putative",3,39056,65904,14845,13488,95890,126900,6.766,0.8303319934519617,5.515542700362122,0,0.0,Tb927.1.2190,"Raptor N-terminal CASPase like domain containing protein, putative",0.754821831087103,-0.13830065193193558,0.4042397941060655,0.34025365775374433,0.2604609112555484,1.3096770009963754,0.5842574443406452,1.0
Tb927.1.2230,small myristoylated protein 1-1,2,14589,127750,178490,272560,214370,337740,2.9342,0.46748971275746476,6.053424204069344,0,0.0,Tb927.1.2230,small myristoylated protein 1-1,3.1303703886398546,0.6107306038081537,0.655810032010414,1.4656370081528074,0.15311103404507403,1.7605917425245838,0.8149935104629774,1.0
Tb927.1.2260,small myristoylated protein 1-2,2,161070,144380,337380,421490,1080500,1208600,10.823,1.0343476584468483,6.52549831067667,0,0.0,Tb927.1.2260,small myristoylated protein 1-2,-0.15781690160407785,0.3211239504084652,0.16163777495280182,0.10831494125239638,0.4846501305680983,0.7692521274347601,0.3145716659247208,1.0
Tb927.1.2400,alpha tubulin,8,133000000,130400000,312610000,289880000,138970000,151810000,291.45,2.464564059655464,9.063220735581995,0,0.0,Tb927.1.2400;Tb927.1.2380;Tb927.1.2360;Tb927.1.2340,alpha tubulin; alpha tubulin; alpha tubulin; alpha tubulin,-0.028482376157474346,-0.10890812963695114,0.12749335050997954,-0.003299051761481986,0.9643617149622826,-0.04754008415857025,0.015760039388176078,1.0
Tb927.1.2550,"histone H3, putative",1,2268600,1933000,2871000,2594100,2682900,2244300,8.363999999999999,0.9224140241456342,7.164174341916649,0,0.0,Tb927.1.2550;Tb927.1.2530;Tb927.1.2510;Tb927.1.2490;Tb927.1.2470;Tb927.1.2450;Tb927.1.2430,"histone H3, putative; histone H3, putative; histone H3, putative; histone H3, putative; histone H3, putative; histone H3, putative; histone H3, putative",-0.2309606176097925,-0.14631923541063663,-0.25752774516023397,-0.2116025327268877,0.0032241375457507347,-6.310746544720021,2.491586438924533,1.0
Tb927.1.2570,coatomer beta subunit,15,1523200,1305900,1127400,1056100,10843,15659,76.112,1.8814531340758265,6.700063049770879,1,0.0,Tb927.1.2570,coatomer beta subunit,-0.22206095779888674,-0.0942530255151141,0.5302281122695504,0.07130470965184983,0.7742984085276283,0.3068070975783793,0.11109163337288794,1.0
Tb927.1.2670,paralyzed flagella 16,12,368830,336430,4073800,3617700,1485300,1334600,45.61600000000001,1.6591171999653849,7.049876719873882,0,0.0,Tb927.1.2670,paralyzed flagella 16,-0.13264964813323013,-0.1713023775217027,-0.15434694617029965,-0.15276632394174416,0.00016648659163979123,-13.656878587062055,3.778620737601114,0.31898830958184
Tb927.1.2730,"hypothetical protein, conserved",2,54246,60561,14845,13488,74042,74464,2.1672,0.33589899202511175,5.420467353076253,1,0.0,Tb927.1.2730,"hypothetical protein, conserved",0.1588722678928828,-0.13830065193193558,0.008199250481126703,0.009590288814024643,0.9163758690430629,0.11178893139979242,0.037926355623434445,1.0
Tb927.1.3000,"amidohydrolase, putative",4,56201,56515,34800,137460,650990,623460,23.45,1.3701428470511021,6.192957529884656,0,0.0,Tb927.1.3000,"amidohydrolase, putative",0.008038032128394665,1.9818526532897407,-0.06233837953429859,0.6425174352946122,0.39185886288916005,0.9590160240603466,0.40687032610589213,1.0
Tb927.1.3010,"mRNA processing protein, putative",7,479330,413210,674020,608640,559870,586740,16.423,1.2154524928832504,6.521373480761028,1,0.0,Tb927.1.3010,"mRNA processing protein, putative",-0.21414406830301388,-0.14720224940273616,0.06762947169696604,-0.09790561533626134,0.3135179812596524,-1.1519184464449714,0.5037375459404411,1.0
Tb927.1.3030,KREL2,1,14589,10843,14845,13488,36567,32374,1.4523,0.16205633736055208,4.838483878090856,0,0.0,Tb927.1.3030,KREL2,-0.42811702611268126,-0.13830065193193558,-0.17570664102197492,-0.24737477302219726,0.05309713117853019,-2.7179870982761782,1.2749289430803286,1.0
Tb927.1.3070,"hypothetical protein, conserved",8,246090,451400,1717500,3353100,912180,2280900,47.92100000000001,1.6805258721932441,6.9523613237924735,0,0.0,Tb927.1.3070,"hypothetical protein, conserved",0.8752203842344011,0.9651854104386893,1.3222127530567667,1.0542061825766191,0.001513191537135251,7.723307516492976,2.8201060962622826,1.0
Tb927.1.3180,"40S ribosomal protein S11, putative",2,2843400,2794000,1660700,1667000,3313700,3565300,18.413,1.2651245531591808,7.1998648337322555,0,0.0,Tb927.1.3180,"40S ribosomal protein S11, putative",-0.02528504605693166,0.0054626256072019454,0.10558047985968111,0.028586019803317136,0.5093832957152421,0.723564162086973,0.29295530102462874,1.0
Tb927.1.3260,"hypothetical protein, conserved",6,44319,61186,102010,46969,252920,274070,12.57,1.0993352776859577,5.8929178678308505,0,0.0,Tb927.1.3260,"hypothetical protein, conserved",0.4652762576500629,-1.1189298028174162,0.11586329321471715,-0.1792634173175454,0.7280408478758154,-0.3730468620843383,0.1378442532290105,1.0
Tb927.1.330,"retrotransposon hot spot protein (RHS, pseudogene), putative",1,64311,84885,89319,54030,10843,15659,2.1295,0.3282776444097677,5.466200102446737,0,0.0,Tb927.1.330,"retrotransposon hot spot protein (RHS, pseudogene), putative",0.4004441153915706,-0.7252064171225274,0.5302281122695504,0.06848860351286451,0.871923194821165,0.17181767459570563,0.0595217691206735,1.0
Tb927.1.3400,"hypothetical protein, conserved",2,74257,84104,163930,89706,227450,259610,5.4023,0.7325786977201704,5.953788675937231,0,0.0,Tb927.1.3400,"hypothetical protein, conserved",0.17964738576814773,-0.8698035105494863,0.19079652140604803,-0.16645320112509684,0.6606754536432112,-0.47329539370595103,0.1800118284199793,1.0
Tb927.1.3830,"glucose-6-phosphate isomerase, glycosomal",22,20169000,17778000,20729000,17197000,7685200,5857400,157.8,2.1981069988734014,7.9514152379231655,0,0.0,Tb927.1.3830,"glucose-6-phosphate isomerase, glycosomal",-0.18204652327026716,-0.26949361009361705,-0.3918223861657709,-0.2811208398432184,0.00987367544952407,-4.621000253214131,2.0055211522630656,1.0
Tb927.1.3910,"TPR repeat, putative",6,282070,337390,167700,278700,87118,141760,19.324,1.2860970288144822,6.11216914800166,0,0.0,Tb927.1.3910,"TPR repeat, putative",0.2583639798279704,0.7328303135394627,0.7024077699391444,0.5645340211021925,0.021173038471416026,3.6816621864507213,1.674216813370299,1.0
Tb927.1.3950,alanine aminotransferase,2,14589,10843,121420,108780,10843,15659,7.0824,0.8501804512115655,5.362105319293773,0,0.0,Tb927.1.3950,alanine aminotransferase,-0.42811702611268126,-0.15859274738543983,0.5302281122695504,-0.01882722040952356,0.9505585931048319,-0.06598165261120716,0.022021107754019557,1.0
Tb927.1.4050,"ser/thr protein phosphatase, putative",3,113250,146810,150250,198320,10843,15659,8.2041,0.9140309453559469,5.784353355372377,0,0.0,Tb927.1.4050,"ser/thr protein phosphatase, putative",0.3744391907914278,0.40046518560081207,0.5302281122695504,0.4350441628872634,0.0008333546324511829,9.029306988580576,3.0791701460822543,1.0
Tb927.1.410,"retrotransposon hot spot protein (RHS, pseudogene), putative",0,192240,131830,154700,136800,10843,15659,3.7228,0.5708697052408206,5.789284501297944,0,0.0,Tb927.1.410;Tb11.v5.0495;Tb927.2.480;Tb927.6.5170,"retrotransposon hot spot protein (RHS, pseudogene), putative; retrotransposon hot spot (RHS), putative; retrotransposon hot spot protein 2 (RHS2), degenerate; retrotransposon hot spot protein 4 (RHS4), interrupted",-0.5442298378153915,-0.17740496656313787,0.5302281122695504,-0.063802230702993,0.8495282290124577,-0.20233644564061481,0.07082218536391902,1.0
Tb927.1.4180,"leucine-rich repeat protein (LRRP), putative",1,45601,49886,27538,36572,10843,15659,1.5019,0.1766410172926668,5.203032887014711,0,0.0,Tb927.1.4180,"leucine-rich repeat protein (LRRP), putative",0.12956953253938835,0.4093157402022541,0.5302281122695504,0.3563711283370643,0.03980344084966342,3.0035242348794564,1.4000793832672658,1.0
Tb927.1.4250,"hypothetical protein, conserved",2,185830,158000,90690,13488,10843,15659,15.118,1.1794943410054501,5.638009770864636,0,0.0,Tb927.1.4250,"hypothetical protein, conserved",-0.23405886773936288,-2.7492670382941435,0.5302281122695504,-0.8176992645879854,0.45552400669009313,-0.8254047275815692,0.34148873022051,1.0
Tb927.1.4310,Flagellum attachment zone protein 2,28,1610400,1392600,1212500,1048500,2440400,1932300,86.094,1.9349728859752702,6.983928339177667,0,0.0,Tb927.1.4310,Flagellum attachment zone protein 2,-0.20963814885570112,-0.2096578858652598,-0.33679853803654497,-0.25203152425250197,0.00401212636580723,-5.946452770350773,2.396625396910711,1.0
Tb927.1.4340,"hypothetical protein, conserved",2,14589,10843,95738,111560,10843,15659,9.0025,0.954363130043323,5.316599302093861,0,0.0,Tb927.1.4340,"hypothetical protein, conserved",-0.42811702611268126,0.22065626639314956,0.5302281122695504,0.10758911751667288,0.7225575517474487,0.3810249287407558,0.14112755561513557,1.0
Tb927.1.4420,"ABC transporter, putative",2,43244,10843,47280,45664,10843,15659,3.9893,0.6008966969880875,5.134145219880295,0,0.0,Tb927.1.4420,"ABC transporter, putative",-1.995736004902995,-0.050172795589131305,0.5302281122695504,-0.505226896074192,0.544501696511819,-0.6614161510724199,0.2640007627684933,1.0
Tb927.1.4490,"acetyltransferase, putative",4,393630,494830,511100,690950,1112000,1688400,21.865,1.3397494816808757,6.6893887832686,0,0.0,Tb927.1.4490,"acetyltransferase, putative",0.33009279106871353,0.43497572367198717,0.6024999463468191,0.4558561536958399,0.00454538582446087,5.746531024244995,2.3424292468044765,1.0
Tb927.1.4680,Kinetochore interacting protein 6,5,403640,462370,230880,266650,455170,533420,28.362,1.4527368526865576,6.371455781913017,0,0.0,Tb927.1.4680,Kinetochore interacting protein 6,0.19597864432578713,0.20780412307915824,0.22886644462189298,0.21088307067561277,2.560390642271038e-05,21.92611179437531,4.591693768735065,0.049057084705913086
Tb927.1.4690,arginine N-methyltransferase,3,14589,10843,14845,13488,235070,300310,5.1755,0.7139523129215007,5.7286621433696405,0,0.0,Tb927.1.4690,arginine N-methyltransferase,-0.42811702611268126,-0.13830065193193558,0.35336208414042836,-0.07101853130139617,0.7710762444754429,-0.31136445545796376,0.11290267653035045,1.0
Tb927.1.4720,"SET domain containing protein, putative",1,14589,19749,14845,13488,45247,79960,2.6775,0.4277294795038933,5.161248180332738,0,0.0,Tb927.1.4720,"SET domain containing protein, putative",0.4368986061797894,-0.13830065193193558,0.821456331347503,0.3733514285317856,0.25166364709785977,1.338781986773635,0.5991795139114191,1.0
Tb927.1.4740,"FAM91 N-terminus/FAM91 C-terminus, putative",2,95116,84710,14845,13488,10843,15659,3.2815,0.5160724085929419,5.254862144280603,0,0.0,Tb927.1.4740,"FAM91 N-terminus/FAM91 C-terminus, putative",-0.16715575589096834,-0.13830065193193558,0.5302281122695504,0.07492390148221546,0.7587337995544363,0.32889569380882655,0.11991056885141521,1.0
Tb927.1.4760,"Vacuolar sorting protein 39 domain 1/Vacuolar sorting protein 39 domain 2, putative",12,1172300,1179100,480400,523030,10843,15659,51.717,1.71363332438249,6.525666634345422,0,0.0,Tb927.1.4760,"Vacuolar sorting protein 39 domain 1/Vacuolar sorting protein 39 domain 2, putative",0.008344266076611265,0.12265754802895566,0.5302281122695504,0.22040997545837246,0.23643416156370414,1.3916096815329086,0.6262897735321363,1.0
Tb927.1.4910,"expression site-associated gene 1 (ESAG1) protein, putative",1,33126,101990,108250,138240,10843,15659,1.6535,0.21840419924972165,5.581619746765589,1,0.0,Tb927.1.4910;Tb927.1.4870,"expression site-associated gene 1 (ESAG1) protein, putative; expression site-associated gene 1 (ESAG1) protein, putative",1.6223917924963835,0.3528080976620188,0.5302281122695504,0.8351426674759842,0.10319363808181804,2.1039379618190255,0.9863470762662416,1.0
Tb927.1.5000,"hypothetical protein, conserved",1,14589,10843,47368,13488,57241,69010,3.2230000000000003,0.5082603055123346,5.239599751885042,0,0.0,Tb927.1.5000,"hypothetical protein, conserved",-0.42811702611268126,-1.8122363174805416,0.26975655681860533,-0.6568655955915392,0.34343291355714894,-1.0736509646648769,0.464158085729346,1.0
Tb927.1.5030,"leucine-rich repeat protein (LRRP), putative",4,240960,193020,133420,97188,209540,175110,11.837,1.0732416476119986,6.020858281918316,0,0.0,Tb927.1.5030,"leucine-rich repeat protein (LRRP), putative",-0.32004333329803347,-0.45712484896865824,-0.25896419847802565,-0.3453774602482391,0.004142081305504821,-5.894845002982658,2.3827813805305595,1.0
Tb927.1.670,"conserved protein, unknown function",1,14589,10843,14845,13488,35690,53547,4.4404,0.6474220939813102,4.9505449615967185,0,0.0,Tb927.1.670,"conserved protein, unknown function",-0.42811702611268126,-0.13830065193193558,0.585285848072964,0.0062893900094490585,0.984348113655766,0.02087107563369247,0.006851286625954266,1.0
Tb927.1.700,phosphoglycerate kinase,6,1045500,702660,8623700,4675500,8741500,5632900,150.2,2.1766699326681493,7.4686721911461476,0,0.0,Tb927.1.700,phosphoglycerate kinase,-0.573294383547191,-0.8831863350172501,-0.6340030007411933,-0.6968279064352115,0.0018252935092764205,-7.349501986581687,2.738667290544509,1.0
Tb927.1.710,phosphoglycerate kinase,1,14589,10843,769090,367960,330700,156920,2.1996,0.34234371100984157,6.2107731804701745,0,0.0,Tb927.1.710,phosphoglycerate kinase,-0.42811702611268126,-1.063603491200219,-1.0754938050013816,-0.855738107438094,0.016105909661958143,-4.001803914468599,1.7930147411943624,1.0
Tb927.1.720,phosphoglycerate kinase,2,57003,44055,14845,13488,38427,30969,2.1789,0.33823729888105775,5.23159700556491,0,0.0,Tb927.1.720,phosphoglycerate kinase,-0.37173208221327797,-0.13830065193193558,-0.31129555081106663,-0.2737760949854267,0.017335611270915267,-3.9139716483008256,1.7610608400817123,1.0
Tb927.1.870,"deoxyhypusine synthase, putative",1,14589,10843,14845,13488,40260,31789,3.0717,0.4873787977179637,4.8576279574262635,0,0.0,Tb927.1.870,"deoxyhypusine synthase, putative",-0.42811702611268126,-0.13830065193193558,-0.34081953853682023,-0.3024124055271457,0.024383040796415338,-3.523041703489289,1.6129121346998105,1.0
Tb927.1.90,"retrotransposon hot spot protein (RHS, pseudogene), putative",1,495760,405310,538140,540720,10843,15659,18.517,1.2675706265693376,6.29664325564288,0,0.0,Tb927.1.90,"retrotransposon hot spot protein (RHS, pseudogene), putative",-0.29061610274396216,0.006900172962210353,0.5302281122695504,0.08217072749593285,0.7492281663839571,0.34248155577079803,0.125385904180955,1.0
Tb927.1.990,Enkuring domain-containig protein,1,14589,10843,14845,13488,65756,42489,1.5756,0.19744597213710413,5.034427905025403,0,0.0,Tb927.1.990,Enkuring domain-containig protein,-0.42811702611268126,-0.13830065193193558,-0.6300331516808751,-0.39881694324183065,0.04907625320577486,-2.7946964876577547,1.3091286014904917,1.0
Tb927.10.10140,"paraflagellar rod component, putative",11,547160,570330,1981500,1895100,4309900,4114500,88.18799999999999,1.9454094934272719,7.127720152892319,0,0.0,Tb927.10.10140,"paraflagellar rod component, putative",0.059834155881435556,-0.06431898925378332,-0.06693727281589593,-0.023807368729414562,0.5996730742286822,-0.5691785649106204,0.2220854508727903,1.0
Tb927.10.10320,"dynein light chain Tctex-type, putative",3,14589,10843,51552,66176,167200,151740,6.481,0.811642021453151,5.640153356148501,0,0.0,Tb927.10.10320,"dynein light chain Tctex-type, putative",-0.42811702611268126,0.3602796916083658,-0.1399734045838505,-0.06927024636272198,0.7785845581834727,-0.30075687918967053,0.10869421397800529,1.0
Tb927.10.10330,"Anaphase-promoting complex, cyclosome, subunit 3/TPR repeat, putative",2,174510,297720,14845,13488,10843,15659,4.5713,0.6600397236015755,5.6741627702131385,0,0.0,Tb927.10.10330,"Anaphase-promoting complex, cyclosome, subunit 3/TPR repeat, putative",0.7706464310644822,-0.13830065193193558,0.5302281122695504,0.3875246304673657,0.22724260109954114,1.425148639672685,0.6435102482774034,1.0
Tb927.10.10350,"STE/STE11 serine/threonine-protein kinase, putative",4,99867,114720,14845,13488,153620,169430,9.5092,0.9781439816903239,5.730475416534002,0,0.0,Tb927.10.10350,"STE/STE11 serine/threonine-protein kinase, putative",0.20003699068097552,-0.13830065193193558,0.1413232922917551,0.06768654368026501,0.5520285504296218,0.6484695630736044,0.25803846036247696,1.0
Tb927.10.10390,trypanothione reductase,15,9393700,8569500,12412000,10852000,7466700,6906700,77.028,1.8866486217319027,7.7450747915820575,0,0.0,Tb927.10.10390,trypanothione reductase,-0.1324824893500277,-0.19377464924685298,-0.1124742070497956,-0.14624378188222542,0.003931366549076822,-5.979569153030214,2.405456461949444,1.0
Tb927.10.10410,"DNA replication licensing factor MCM8, putative",5,95007,115520,77386,74588,46649,48638,7.4108,0.8698650928419348,5.660656814814333,0,0.0,Tb927.10.10410;Tb11.v5.0535,"DNA replication licensing factor MCM8, putative; minichromosome maintenance (MCM) complex subunit, putative",0.2820369288526454,-0.05312904726903045,0.060237751412873235,0.09638187766549607,0.3829161583378534,0.9792180075909478,0.41689630685967133,1.0
Tb927.10.10590,"histone H2B, putative",6,6619200,6454400,2907700,2844200,5388800,4443100,38.75,1.588271706842329,7.457245878340744,0,0.0,Tb927.10.10590;Tb927.10.10580;Tb927.10.10570;Tb927.10.10560;Tb927.10.10550;Tb927.10.10540;Tb927.10.10530;Tb927.10.10520;Tb927.10.10510;Tb927.10.10500;Tb927.10.10490;Tb927.10.10480;Tb927.10.10470;Tb927.10.10460;Tb927.10.10445,"histone H2B, putative; histone H2B, putative; histone H2B, putative; histone H2B, putative; histone H2B, putative; histone H2B, putative; histone H2B, putative; histone H2B, putative; histone H2B, putative; histone H2B, putative; histone H2B, putative; histone H2B, putative; histone H2B, putative; histone H2B, putative; Core histone H2A/H2B/H3/H4, putative",-0.03637387362217502,-0.03185551110350786,-0.27839743134288686,-0.11554227202285657,0.2289613837239609,-1.4187754557563657,0.6402377589255602,1.0
Tb927.10.1060,"T-complex protein 1, delta subunit, putative",18,2751000,3039800,3508400,3778400,1015200,1452500,102.19,2.0094083991518668,7.191590726379211,0,0.0,Tb927.10.1060,"T-complex protein 1, delta subunit, putative",0.14402026674499738,0.10696219877110053,0.5167741893381477,0.2559188849514152,0.12217168686888255,1.9555851079409516,0.9130294296197997,1.0
Tb927.10.1070,cdc2-related kinase 1,7,467230,469290,671700,605420,587530,589540,20.616999999999997,1.3142254709264967,6.5302893662722825,0,0.0,Tb927.10.1070;Tb927.7.7360,cdc2-related kinase 1; cdc2-related kinase 2,0.0063468085623224185,-0.14988069364676979,0.004927183346468898,-0.046202233912659485,0.4231695922524664,-0.8912321880908105,0.37348554700174386,1.0
Tb927.10.10700,splicing factor Prp31,2,132680,119760,14845,46737,10843,15659,2.5912,0.41350093500212054,5.475932557842308,0,0.0,Tb927.10.10700,splicing factor Prp31,-0.14780479072960537,1.6545880386560894,0.5302281122695504,0.6790037867320114,0.2659891519378174,1.291872275615877,0.5751360752095926,1.0
